Date, Open, High, Low, Close, Volume
26-Jun-14,152000.00,152800.00,151100.00,151700.00,109360
25-Jun-14,152000.00,153600.00,151100.00,151100.00,128120
24-Jun-14,152000.00,154200.00,151100.00,152000.00,211840
23-Jun-14,154800.00,156900.00,150300.00,150600.00,196880
20-Jun-14,150800.00,172400.00,150800.00,155100.00,265130
19-Jun-14,149500.00,152900.00,147400.00,150000.00,143740
18-Jun-14,146500.00,149700.00,144200.00,148500.00,165490
17-Jun-14,146000.00,147300.00,145000.00,146100.00,180600
16-Jun-14,144500.00,146100.00,141000.00,145200.00,93940
13-Jun-14,146000.00,146100.00,143800.00,146000.00,108540
12-Jun-14,145000.00,146500.00,144400.00,146000.00,121090
11-Jun-14,141900.00,146400.00,141700.00,145000.00,151460
10-Jun-14,145800.00,145800.00,142100.00,142200.00,119770
9-Jun-14,143700.00,145700.00,143200.00,145000.00,123490
5-Jun-14,147000.00,147000.00,144300.00,145000.00,84500
3-Jun-14,145200.00,147100.00,141200.00,147000.00,184260
2-Jun-14,145100.00,147000.00,143800.00,145200.00,105900
30-May-14,147100.00,147500.00,144900.00,144900.00,177780
29-May-14,150000.00,151500.00,147000.00,147500.00,120340
28-May-14,146000.00,150300.00,145800.00,150100.00,138880
27-May-14,150000.00,150000.00,144800.00,147300.00,112650
26-May-14,145200.00,148000.00,145000.00,148000.00,104000
23-May-14,145100.00,146600.00,144800.00,145900.00,136900
22-May-14,144600.00,146700.00,144600.00,145900.00,93200
21-May-14,145000.00,146400.00,143500.00,143600.00,105290
20-May-14,140000.00,145300.00,139500.00,145200.00,181310
19-May-14,145000.00,145300.00,139300.00,139300.00,212950
16-May-14,145200.00,145600.00,144400.00,145000.00,165910
15-May-14,149100.00,149200.00,144600.00,145600.00,146570
14-May-14,144600.00,152300.00,144600.00,149900.00,138500
13-May-14,144100.00,151700.00,141100.00,145900.00,181680
12-May-14,141000.00,156900.00,139000.00,143700.00,360680
9-May-14,135000.00,145800.00,133500.00,141000.00,283750
8-May-14,129700.00,130700.00,124700.00,127100.00,142850
7-May-14,135900.00,135900.00,126000.00,129600.00,128190
2-May-14,132400.00,135000.00,131300.00,134000.00,92570
30-Apr-14,128100.00,134900.00,128000.00,133500.00,202130
29-Apr-14,125800.00,128600.00,125300.00,128000.00,90880
28-Apr-14,125900.00,127000.00,125400.00,126600.00,54270
25-Apr-14,125500.00,126300.00,124800.00,125200.00,137830
24-Apr-14,124500.00,126600.00,124400.00,125600.00,178270
23-Apr-14,124600.00,125300.00,123300.00,123700.00,138480
22-Apr-14,124300.00,125100.00,123100.00,124800.00,209500
21-Apr-14,126000.00,126500.00,123500.00,123500.00,151060
18-Apr-14,129900.00,129900.00,125300.00,125800.00,204240
17-Apr-14,130400.00,134300.00,129500.00,129700.00,152770
16-Apr-14,135100.00,137100.00,130400.00,130400.00,147490
15-Apr-14,132500.00,136600.00,131500.00,134700.00,179420
14-Apr-14,132900.00,133400.00,131000.00,131100.00,81050
11-Apr-14,130900.00,134300.00,129700.00,134300.00,124800
10-Apr-14,129500.00,133500.00,128100.00,133500.00,155620
9-Apr-14,127000.00,128500.00,126600.00,127500.00,99360
8-Apr-14,128400.00,129400.00,125900.00,127100.00,89330
7-Apr-14,126000.00,129000.00,126000.00,128400.00,86930
4-Apr-14,127000.00,127400.00,125400.00,126000.00,90120
3-Apr-14,127400.00,129200.00,126600.00,127200.00,98830
2-Apr-14,126000.00,129600.00,125200.00,128300.00,185860
1-Apr-14,124300.00,126500.00,124000.00,126500.00,111980
31-Mar-14,125400.00,127000.00,124000.00,126000.00,82540
28-Mar-14,127100.00,127900.00,125000.00,126600.00,83340
27-Mar-14,124500.00,127100.00,123700.00,127100.00,80820
26-Mar-14,125000.00,127000.00,122900.00,123500.00,113010
25-Mar-14,124700.00,126800.00,123800.00,125600.00,104850
24-Mar-14,120400.00,124700.00,120000.00,123500.00,136640
21-Mar-14,120000.00,121200.00,119200.00,120400.00,134930
20-Mar-14,118100.00,121800.00,117700.00,118600.00,147210
19-Mar-14,120700.00,121300.00,117700.00,118800.00,173420
18-Mar-14,120000.00,122000.00,119700.00,121200.00,160430
17-Mar-14,116900.00,120000.00,116100.00,119200.00,55470
14-Mar-14,120000.00,120000.00,116400.00,116400.00,99860
13-Mar-14,118500.00,121100.00,118500.00,119000.00,106660
12-Mar-14,120300.00,121300.00,118300.00,119000.00,124230
11-Mar-14,121400.00,123200.00,119900.00,122200.00,112710
10-Mar-14,123000.00,123400.00,121100.00,122200.00,141250
7-Mar-14,119000.00,124700.00,118200.00,124600.00,112670
6-Mar-14,116000.00,120000.00,115500.00,118400.00,130620
5-Mar-14,118000.00,119000.00,115500.00,116000.00,134400
4-Mar-14,118200.00,119000.00,116700.00,117800.00,137900
3-Mar-14,115600.00,118800.00,115600.00,118200.00,131910
28-Feb-14,113600.00,118500.00,113600.00,117400.00,156620
27-Feb-14,111800.00,114700.00,111300.00,113600.00,111970
26-Feb-14,112700.00,114800.00,111600.00,111700.00,132210
25-Feb-14,113500.00,114100.00,111300.00,112600.00,77440
24-Feb-14,113400.00,115100.00,112200.00,113100.00,83780
21-Feb-14,113600.00,115500.00,113500.00,114000.00,91540
20-Feb-14,111100.00,114800.00,111100.00,114600.00,121450
19-Feb-14,112000.00,112700.00,110200.00,111000.00,71350
18-Feb-14,113400.00,113600.00,111100.00,113000.00,82500
17-Feb-14,114200.00,114700.00,112100.00,113400.00,110730
14-Feb-14,111000.00,114100.00,111000.00,113000.00,158220
13-Feb-14,114200.00,114500.00,110700.00,110700.00,74100
12-Feb-14,114400.00,114500.00,112500.00,114100.00,113280
11-Feb-14,114600.00,115100.00,113000.00,114600.00,177200
10-Feb-14,114400.00,115900.00,113000.00,114600.00,196920
7-Feb-14,106200.00,116000.00,105900.00,113300.00,519080
6-Feb-14,99600.00,106200.00,99200.00,106000.00,239690
5-Feb-14,101700.00,101900.00,99700.00,100200.00,123500
4-Feb-14,100800.00,102700.00,99500.00,102400.00,146670
3-Feb-14,101200.00,101800.00,99800.00,101300.00,108170
29-Jan-14,101500.00,103300.00,100100.00,101200.00,98970
28-Jan-14,103800.00,103800.00,99600.00,102200.00,115110
27-Jan-14,103000.00,103500.00,98300.00,102400.00,133010
24-Jan-14,102300.00,104600.00,102200.00,103000.00,102950
23-Jan-14,104200.00,104200.00,101800.00,103700.00,50700
22-Jan-14,104000.00,105000.00,103500.00,103900.00,82730
21-Jan-14,101900.00,105400.00,101900.00,104000.00,186400
20-Jan-14,98900.00,102000.00,98500.00,101900.00,189190
17-Jan-14,98000.00,98700.00,97800.00,98400.00,90500
16-Jan-14,97800.00,98900.00,97700.00,98000.00,59630
15-Jan-14,97100.00,98000.00,97100.00,97700.00,58410
14-Jan-14,97700.00,98500.00,96500.00,97900.00,82800
13-Jan-14,99000.00,99000.00,97700.00,98200.00,75650
10-Jan-14,98300.00,99100.00,97300.00,98200.00,70060
9-Jan-14,98000.00,99100.00,97700.00,98200.00,104130
8-Jan-14,97600.00,98900.00,97200.00,98500.00,87250
7-Jan-14,97100.00,99000.00,97100.00,97200.00,53110
6-Jan-14,97000.00,98900.00,95700.00,98000.00,75810
3-Jan-14,100000.00,100700.00,97400.00,97400.00,112520
2-Jan-14,100200.00,101400.00,99500.00,100700.00,114970
30-Dec-13,99400.00,100000.00,98500.00,100000.00,78570
27-Dec-13,98600.00,99400.00,98000.00,99000.00,73340
26-Dec-13,99000.00,99300.00,98200.00,99200.00,95250
24-Dec-13,98900.00,99300.00,98200.00,98400.00,56230
23-Dec-13,97300.00,99100.00,97300.00,98200.00,71780
20-Dec-13,98800.00,99000.00,97500.00,98800.00,52720
19-Dec-13,98900.00,99000.00,98400.00,98800.00,50460
18-Dec-13,98100.00,99000.00,97600.00,97700.00,114500
17-Dec-13,97900.00,99000.00,97900.00,98300.00,65840
16-Dec-13,96800.00,98100.00,96100.00,97700.00,51090
13-Dec-13,97900.00,98000.00,96600.00,97700.00,76210
12-Dec-13,97400.00,98300.00,96600.00,97600.00,67610
11-Dec-13,97600.00,98400.00,97100.00,97900.00,120510
10-Dec-13,98500.00,98500.00,97000.00,98200.00,60410
9-Dec-13,97400.00,98100.00,96000.00,97900.00,67360
6-Dec-13,94600.00,97100.00,93800.00,95700.00,114640
5-Dec-13,95500.00,96800.00,95000.00,95300.00,98880
4-Dec-13,96000.00,97900.00,94700.00,96100.00,167380
3-Dec-13,97000.00,98600.00,96000.00,97500.00,176390
2-Dec-13,96800.00,99000.00,95000.00,97000.00,178250
29-Nov-13,92800.00,97200.00,92000.00,95700.00,420590
28-Nov-13,90900.00,92500.00,90700.00,92000.00,65060
27-Nov-13,90600.00,91100.00,89600.00,90600.00,125340
26-Nov-13,90800.00,92500.00,90300.00,90400.00,99720
25-Nov-13,92000.00,93300.00,91700.00,92200.00,48640
22-Nov-13,90700.00,93500.00,90400.00,93200.00,101940
21-Nov-13,92200.00,92200.00,90200.00,90400.00,60560
20-Nov-13,92000.00,92300.00,90700.00,91800.00,88510
19-Nov-13,91300.00,91700.00,90900.00,91700.00,77310
18-Nov-13,91000.00,91500.00,90500.00,91200.00,86040
15-Nov-13,89100.00,91500.00,89000.00,90500.00,176080
14-Nov-13,86200.00,89300.00,86200.00,88300.00,222140
13-Nov-13,85700.00,87100.00,85700.00,86600.00,117430
12-Nov-13,86100.00,86800.00,85700.00,86100.00,125790
11-Nov-13,86300.00,87100.00,86200.00,86800.00,53580
8-Nov-13,86900.00,87000.00,86100.00,86800.00,92360
7-Nov-13,86500.00,87400.00,86400.00,87400.00,88810
6-Nov-13,87000.00,87300.00,86100.00,87300.00,113190
5-Nov-13,87000.00,87300.00,86400.00,87000.00,78770
4-Nov-13,87200.00,87200.00,86100.00,87000.00,108920
1-Nov-13,87300.00,87600.00,86900.00,87200.00,62530
31-Oct-13,88000.00,88000.00,87000.00,87000.00,98830
30-Oct-13,88200.00,88200.00,87400.00,88000.00,47880
29-Oct-13,87300.00,88300.00,87100.00,87500.00,107850
28-Oct-13,88500.00,88600.00,87200.00,87300.00,60210
25-Oct-13,88600.00,88700.00,87200.00,88400.00,71540
24-Oct-13,88600.00,88900.00,87500.00,88900.00,57420
23-Oct-13,88900.00,89200.00,87500.00,88700.00,123470
22-Oct-13,88000.00,88400.00,87300.00,88200.00,152060
21-Oct-13,86100.00,86600.00,86100.00,86600.00,135620
18-Oct-13,86000.00,86300.00,85700.00,86100.00,95980
17-Oct-13,87000.00,87500.00,86000.00,86200.00,110240
16-Oct-13,87500.00,88400.00,87000.00,87100.00,139890
15-Oct-13,88400.00,88600.00,87400.00,87500.00,202980
14-Oct-13,89900.00,90100.00,87400.00,88400.00,205070
11-Oct-13,90600.00,91400.00,90300.00,90700.00,72430
10-Oct-13,89800.00,90500.00,89700.00,90500.00,61050
8-Oct-13,90100.00,90400.00,89800.00,89800.00,71550
7-Oct-13,89800.00,90300.00,89600.00,90300.00,69050
4-Oct-13,90100.00,90800.00,90000.00,90300.00,85240
2-Oct-13,91700.00,91700.00,90300.00,90500.00,55680
1-Oct-13,90800.00,91400.00,90300.00,91200.00,79780
30-Sep-13,90200.00,91400.00,89800.00,90500.00,168930
27-Sep-13,90200.00,90700.00,90000.00,90000.00,144020
26-Sep-13,90200.00,91100.00,90100.00,90200.00,104170
25-Sep-13,90500.00,90800.00,90300.00,90500.00,114200
24-Sep-13,92000.00,92000.00,89900.00,90300.00,157850
23-Sep-13,93700.00,93700.00,91400.00,91400.00,146100
17-Sep-13,92200.00,93600.00,92000.00,93100.00,116380
16-Sep-13,95600.00,96300.00,92700.00,93000.00,127740
13-Sep-13,95700.00,96700.00,95300.00,95300.00,62530
12-Sep-13,94100.00,96800.00,93800.00,96800.00,142910
11-Sep-13,93000.00,95200.00,93000.00,95200.00,101430
10-Sep-13,92100.00,93500.00,92000.00,93400.00,125690
9-Sep-13,92200.00,92800.00,91700.00,92500.00,77810
6-Sep-13,91000.00,92300.00,91000.00,92300.00,64810
5-Sep-13,90700.00,91500.00,90600.00,91300.00,56850
4-Sep-13,90800.00,91200.00,90200.00,90700.00,56680
3-Sep-13,90000.00,91500.00,90000.00,91300.00,52420
2-Sep-13,90000.00,90400.00,89500.00,90000.00,28080
30-Aug-13,92200.00,92200.00,89300.00,90000.00,75010
29-Aug-13,88700.00,91000.00,88700.00,89400.00,60800
28-Aug-13,88400.00,89300.00,88300.00,88500.00,48430
27-Aug-13,89200.00,90000.00,88500.00,88500.00,41600
26-Aug-13,89100.00,90400.00,89000.00,89300.00,31400
23-Aug-13,88300.00,89600.00,88300.00,89100.00,99940
22-Aug-13,89100.00,89900.00,88200.00,89000.00,103980
21-Aug-13,90200.00,90700.00,90000.00,90000.00,67630
20-Aug-13,91000.00,92100.00,90400.00,91000.00,74210
19-Aug-13,90300.00,92500.00,90300.00,91700.00,124250
16-Aug-13,90700.00,91400.00,89500.00,90300.00,126480
14-Aug-13,91600.00,91600.00,90600.00,91000.00,60440
13-Aug-13,91900.00,92200.00,91200.00,92000.00,42440
12-Aug-13,92000.00,92000.00,90500.00,91000.00,53650
9-Aug-13,91000.00,91100.00,90300.00,90600.00,102140
8-Aug-13,92200.00,92500.00,91500.00,92000.00,118440
7-Aug-13,91800.00,93000.00,91800.00,92200.00,92300
6-Aug-13,93200.00,93800.00,91400.00,91800.00,119650
5-Aug-13,95000.00,95500.00,93300.00,94000.00,51400
2-Aug-13,95300.00,96000.00,94600.00,95500.00,73130
1-Aug-13,94500.00,96100.00,94500.00,95000.00,89010
31-Jul-13,94700.00,95400.00,94400.00,94800.00,113620
30-Jul-13,95300.00,95800.00,94600.00,94700.00,47510
29-Jul-13,96000.00,96000.00,94500.00,95000.00,57650
26-Jul-13,95300.00,95600.00,94600.00,95500.00,48230
25-Jul-13,94200.00,95800.00,94200.00,95000.00,57660
24-Jul-13,95700.00,96600.00,95300.00,96000.00,68270
23-Jul-13,93900.00,95500.00,93700.00,95300.00,68390
22-Jul-13,94000.00,94800.00,93800.00,93800.00,44250
19-Jul-13,93200.00,94000.00,92100.00,93600.00,43290
18-Jul-13,93200.00,94500.00,92900.00,94000.00,73690
17-Jul-13,92200.00,94800.00,92000.00,94100.00,52160
16-Jul-13,94000.00,94200.00,91500.00,92100.00,49370
15-Jul-13,93700.00,94200.00,92700.00,94000.00,66340
12-Jul-13,92900.00,94400.00,92600.00,94400.00,56760
11-Jul-13,91800.00,93500.00,90200.00,93500.00,81290
10-Jul-13,91200.00,91500.00,89400.00,91000.00,44560
9-Jul-13,90900.00,91700.00,90300.00,91000.00,49310
8-Jul-13,91800.00,92000.00,90900.00,91400.00,50990
5-Jul-13,91300.00,91900.00,90500.00,91100.00,78760
4-Jul-13,89900.00,90900.00,89700.00,90300.00,31950
3-Jul-13,91300.00,91800.00,89500.00,89700.00,57800
2-Jul-13,90800.00,91600.00,90500.00,91300.00,63010
1-Jul-13,90100.00,91000.00,89800.00,90900.00,67980
28-Jun-13,88000.00,91600.00,88000.00,91500.00,164680
27-Jun-13,88700.00,88900.00,87700.00,88000.00,109840
26-Jun-13,88900.00,89100.00,86500.00,88700.00,141840
25-Jun-13,89900.00,89900.00,88200.00,88900.00,144080
24-Jun-13,88100.00,89300.00,87700.00,88700.00,57870
21-Jun-13,89000.00,89500.00,87900.00,88900.00,143520
20-Jun-13,90900.00,90900.00,88900.00,89600.00,124270
19-Jun-13,90300.00,90600.00,89900.00,90000.00,98560
18-Jun-13,90600.00,91300.00,90000.00,90000.00,69140
17-Jun-13,91300.00,91700.00,90300.00,91300.00,54070
14-Jun-13,90900.00,91000.00,90000.00,91000.00,62330
13-Jun-13,91200.00,91300.00,90000.00,90300.00,112170
12-Jun-13,91200.00,91300.00,90400.00,90900.00,53830
11-Jun-13,91200.00,91700.00,90300.00,91500.00,72020
10-Jun-13,91600.00,92200.00,90900.00,91200.00,91950
7-Jun-13,90300.00,93100.00,90300.00,91900.00,110060
5-Jun-13,91100.00,91500.00,89900.00,90800.00,107750
4-Jun-13,92500.00,92500.00,90500.00,91200.00,111820
3-Jun-13,92200.00,92900.00,91800.00,92200.00,81360
31-May-13,92800.00,94000.00,92200.00,92200.00,140970
30-May-13,95200.00,95600.00,92900.00,93000.00,87190
29-May-13,95100.00,95600.00,94600.00,95000.00,78190
28-May-13,95000.00,95300.00,94600.00,95000.00,84430
27-May-13,93000.00,95000.00,93000.00,95000.00,52170
24-May-13,93500.00,94200.00,92600.00,93000.00,95120
23-May-13,95000.00,95100.00,94000.00,94200.00,82850
22-May-13,95400.00,96200.00,94800.00,95000.00,84510
21-May-13,95400.00,96200.00,94500.00,95300.00,108140
20-May-13,97800.00,97800.00,95600.00,96200.00,137370
16-May-13,97000.00,99400.00,96200.00,97700.00,324940
15-May-13,95000.00,97100.00,94200.00,97000.00,203840
14-May-13,90700.00,94100.00,90500.00,94000.00,267690
13-May-13,89700.00,90500.00,89400.00,90500.00,58210
10-May-13,90700.00,91000.00,89500.00,90200.00,139430
9-May-13,89900.00,91300.00,89400.00,90900.00,141560
8-May-13,90700.00,91300.00,89800.00,89800.00,107800
7-May-13,88900.00,90700.00,88900.00,90000.00,89020
6-May-13,90900.00,91700.00,88800.00,88800.00,116230
3-May-13,90400.00,90900.00,89300.00,90200.00,59620
2-May-13,89800.00,91500.00,89500.00,90000.00,146270
30-Apr-13,89100.00,90300.00,88800.00,90000.00,178280
29-Apr-13,88200.00,89400.00,86700.00,88900.00,128690
26-Apr-13,88800.00,88800.00,87400.00,87900.00,153690
25-Apr-13,89600.00,90100.00,88100.00,88800.00,153020
24-Apr-13,88000.00,89700.00,87700.00,89000.00,173850
23-Apr-13,88300.00,88900.00,86900.00,87800.00,166610
22-Apr-13,89400.00,89500.00,87800.00,89100.00,136040
19-Apr-13,89200.00,89900.00,88000.00,89800.00,147250
18-Apr-13,88300.00,89900.00,88000.00,88300.00,127940
17-Apr-13,87400.00,89000.00,87100.00,89000.00,210840
16-Apr-13,87000.00,88300.00,86100.00,87500.00,175020
15-Apr-13,87400.00,89900.00,86000.00,87500.00,199110
12-Apr-13,90000.00,90000.00,87800.00,88000.00,188080
11-Apr-13,91000.00,91400.00,89100.00,90000.00,125890
10-Apr-13,91400.00,91700.00,89600.00,90100.00,198230
9-Apr-13,89100.00,89800.00,88000.00,89800.00,109480
8-Apr-13,92100.00,93000.00,88100.00,89100.00,242240
5-Apr-13,92800.00,93100.00,90700.00,91000.00,175430
4-Apr-13,95700.00,95700.00,93100.00,94000.00,135800
3-Apr-13,97300.00,97300.00,95200.00,95900.00,137380
2-Apr-13,96400.00,97400.00,95200.00,96200.00,121040
1-Apr-13,97800.00,99300.00,95800.00,96200.00,108040
29-Mar-13,94100.00,97700.00,94100.00,97700.00,156120
28-Mar-13,93600.00,94600.00,93000.00,93600.00,201560
27-Mar-13,96000.00,96100.00,93600.00,94200.00,185420
26-Mar-13,96800.00,96800.00,95400.00,96000.00,94280
25-Mar-13,95700.00,97100.00,95600.00,96200.00,85520
22-Mar-13,95900.00,96200.00,95100.00,95400.00,109610
21-Mar-13,96600.00,96900.00,94100.00,95000.00,164760
20-Mar-13,99100.00,99100.00,96100.00,96100.00,188410
19-Mar-13,100400.00,100400.00,99000.00,99100.00,106480
18-Mar-13,100000.00,100600.00,99600.00,100200.00,68440
15-Mar-13,101200.00,102400.00,99700.00,99700.00,164980
14-Mar-13,101300.00,101700.00,100600.00,101600.00,81950
13-Mar-13,101800.00,102200.00,100500.00,101400.00,105930
12-Mar-13,102700.00,102700.00,100600.00,101200.00,72600
11-Mar-13,102200.00,102800.00,101300.00,102100.00,120770
8-Mar-13,99600.00,102200.00,99600.00,102000.00,189380
7-Mar-13,100300.00,100500.00,99000.00,99100.00,111060
6-Mar-13,101000.00,101000.00,100200.00,100600.00,73830
5-Mar-13,101800.00,102200.00,100200.00,100200.00,111610
4-Mar-13,102400.00,102800.00,101000.00,102000.00,107560
28-Feb-13,101000.00,102500.00,100900.00,102400.00,109060
27-Feb-13,100200.00,101000.00,99600.00,101000.00,133610
26-Feb-13,99700.00,100900.00,99200.00,100000.00,120860
25-Feb-13,100300.00,101100.00,100000.00,100100.00,102020
22-Feb-13,101800.00,102700.00,100000.00,100300.00,166560
21-Feb-13,102900.00,103100.00,101800.00,101800.00,124650
20-Feb-13,103100.00,103200.00,101800.00,102900.00,157700
19-Feb-13,101200.00,103300.00,101100.00,102900.00,195640
18-Feb-13,101200.00,101300.00,100300.00,101100.00,84690
15-Feb-13,101300.00,102700.00,100100.00,101200.00,190110
14-Feb-13,99900.00,100700.00,99700.00,100700.00,168940
13-Feb-13,99200.00,99800.00,98700.00,99700.00,171110
12-Feb-13,100000.00,101300.00,97400.00,98400.00,276960
8-Feb-13,100500.00,100600.00,98900.00,99800.00,276060
7-Feb-13,101400.00,101600.00,100000.00,101200.00,199010
6-Feb-13,102700.00,102800.00,100400.00,101600.00,299780
5-Feb-13,105100.00,105600.00,102100.00,102400.00,173570
4-Feb-13,109400.00,109400.00,105400.00,105500.00,84240
1-Feb-13,109500.00,109500.00,107300.00,107700.00,132220
31-Jan-13,110500.00,110500.00,108900.00,109500.00,103180
30-Jan-13,108500.00,110500.00,108500.00,110000.00,160930
29-Jan-13,106100.00,110500.00,106100.00,108900.00,227080
28-Jan-13,105300.00,107600.00,105300.00,107000.00,131190
25-Jan-13,107300.00,108000.00,104700.00,106200.00,175510
24-Jan-13,108100.00,108200.00,106500.00,106800.00,224870
23-Jan-13,112800.00,112800.00,108600.00,108900.00,182060
22-Jan-13,113100.00,113100.00,110900.00,111800.00,134170
21-Jan-13,115000.00,115000.00,112900.00,113600.00,81400
18-Jan-13,113900.00,115400.00,113900.00,115000.00,68940
17-Jan-13,116200.00,117000.00,112300.00,113900.00,148340
16-Jan-13,116300.00,117400.00,114700.00,115400.00,79230
15-Jan-13,119800.00,119800.00,116300.00,116400.00,129070
14-Jan-13,116300.00,118300.00,116300.00,118100.00,99070
11-Jan-13,117800.00,118500.00,116000.00,116900.00,209280
10-Jan-13,120200.00,121500.00,116800.00,117500.00,301190
9-Jan-13,123200.00,124300.00,120500.00,120900.00,247700
8-Jan-13,124700.00,124700.00,123400.00,124300.00,53780
7-Jan-13,123500.00,124400.00,123000.00,124400.00,55530
4-Jan-13,122400.00,123500.00,121500.00,123500.00,69260
3-Jan-13,121600.00,122900.00,121200.00,121300.00,94600
2-Jan-13,121600.00,122500.00,120700.00,121000.00,98530
28-Dec-12,122000.00,124100.00,120500.00,121400.00,114260
27-Dec-12,122300.00,123200.00,121500.00,123000.00,86440
26-Dec-12,123500.00,124100.00,121600.00,122300.00,85370
24-Dec-12,123400.00,124700.00,121000.00,122400.00,143750
21-Dec-12,126300.00,126300.00,121800.00,123400.00,182750
20-Dec-12,130000.00,130000.00,124400.00,125800.00,181790
18-Dec-12,130000.00,130000.00,126600.00,127000.00,107870
17-Dec-12,127200.00,132000.00,127200.00,129700.00,126870
14-Dec-12,126100.00,126900.00,124600.00,126900.00,78090
13-Dec-12,125400.00,126800.00,124100.00,125300.00,151050
12-Dec-12,122200.00,124400.00,121100.00,124400.00,68850
11-Dec-12,123600.00,125200.00,120500.00,121000.00,106310
10-Dec-12,122900.00,124800.00,122800.00,122900.00,53310
7-Dec-12,120800.00,124600.00,120200.00,124500.00,115230
6-Dec-12,122800.00,123800.00,120600.00,120600.00,84970
5-Dec-12,125400.00,126000.00,123100.00,123100.00,73210
4-Dec-12,123200.00,126400.00,123200.00,125400.00,87610
3-Dec-12,123400.00,124300.00,123000.00,123700.00,59430
30-Nov-12,124300.00,125100.00,122500.00,122600.00,151890
29-Nov-12,125100.00,125800.00,122700.00,124300.00,85490
28-Nov-12,125700.00,125700.00,124100.00,124300.00,68780
27-Nov-12,124900.00,126500.00,123400.00,124300.00,103110
26-Nov-12,126300.00,127700.00,124400.00,124800.00,81280
23-Nov-12,127500.00,128400.00,126200.00,126200.00,59220
22-Nov-12,132600.00,132700.00,127500.00,127500.00,84720
21-Nov-12,128500.00,133000.00,127300.00,131500.00,122640
20-Nov-12,126600.00,129300.00,126500.00,129200.00,83600
19-Nov-12,125300.00,128500.00,125300.00,127300.00,46230
16-Nov-12,122500.00,126300.00,122500.00,126200.00,66430
15-Nov-12,124100.00,125600.00,122600.00,123000.00,62550
14-Nov-12,126200.00,126200.00,124400.00,125200.00,97960
13-Nov-12,129400.00,129400.00,125400.00,125400.00,88640
12-Nov-12,129800.00,129800.00,127500.00,128500.00,92580
9-Nov-12,127400.00,130000.00,126600.00,129700.00,122100
8-Nov-12,125100.00,128500.00,124600.00,127600.00,109340
7-Nov-12,125100.00,126900.00,123800.00,125100.00,94510
6-Nov-12,125300.00,127300.00,125000.00,125700.00,69010
5-Nov-12,126000.00,126700.00,122900.00,126400.00,62460
2-Nov-12,126400.00,126800.00,122500.00,124500.00,105480
1-Nov-12,123900.00,128400.00,122600.00,126300.00,88550
31-Oct-12,125500.00,126500.00,123900.00,124000.00,78750
30-Oct-12,125400.00,127500.00,123100.00,124300.00,80500
29-Oct-12,130300.00,130300.00,125200.00,125200.00,124010
26-Oct-12,129000.00,133400.00,128100.00,129600.00,142290
25-Oct-12,125000.00,130000.00,124900.00,129000.00,182280
24-Oct-12,124500.00,127500.00,124100.00,125000.00,133320
23-Oct-12,126300.00,130300.00,124000.00,124100.00,140040
22-Oct-12,121500.00,126200.00,121500.00,125900.00,75950
19-Oct-12,125200.00,125500.00,120500.00,124100.00,85190
18-Oct-12,125600.00,125800.00,123800.00,125000.00,110540
17-Oct-12,121500.00,126200.00,121500.00,124700.00,96510
16-Oct-12,123600.00,125100.00,120400.00,123100.00,175810
15-Oct-12,124200.00,125300.00,123400.00,124900.00,157940
12-Oct-12,120600.00,125000.00,120300.00,124100.00,117990
11-Oct-12,121200.00,124100.00,119200.00,120600.00,132000
10-Oct-12,124800.00,124900.00,122000.00,122000.00,70290
9-Oct-12,124500.00,126200.00,124200.00,125000.00,158290
8-Oct-12,124000.00,125200.00,122000.00,124500.00,141040
5-Oct-12,121400.00,125600.00,121400.00,124000.00,163700
4-Oct-12,122000.00,122500.00,121300.00,122100.00,118330
2-Oct-12,118500.00,121900.00,118400.00,121100.00,109410
28-Sep-12,118000.00,118500.00,116300.00,118000.00,129310
27-Sep-12,116000.00,118800.00,116000.00,118000.00,138230
26-Sep-12,116500.00,117800.00,116100.00,116300.00,57940
25-Sep-12,118300.00,119000.00,115800.00,118000.00,73870
24-Sep-12,117300.00,118200.00,116400.00,118200.00,59510
21-Sep-12,117200.00,118200.00,116200.00,118000.00,141000
20-Sep-12,113600.00,117500.00,113600.00,117300.00,109950
19-Sep-12,113600.00,115300.00,112900.00,113900.00,124100
18-Sep-12,113000.00,113500.00,112200.00,112700.00,71050
17-Sep-12,112200.00,113600.00,111800.00,113500.00,82010
14-Sep-12,112500.00,114800.00,112500.00,113900.00,143680
13-Sep-12,111500.00,114100.00,110600.00,111600.00,146740
12-Sep-12,110300.00,111800.00,110300.00,111500.00,79890
11-Sep-12,111100.00,111100.00,110000.00,110300.00,115220
10-Sep-12,112600.00,113100.00,110600.00,111100.00,90880
7-Sep-12,110900.00,114600.00,110900.00,113500.00,166380
